check,passed,observed,expected,note
primary_027_bias_logHR_c,True,0.06523970189457987,0.0652397018945798,
primary_027_median_HR_percent_error_c,True,6.697069419461296,6.697069419461308,
primary_027_empirical_SE,True,0.0411116764382741,0.0411116764382741,
primary_027_avg_robust_SE,True,0.040510599576525565,0.0405105995765256,
primary_027_avg_model_SE,True,0.05721390142670109,0.0572139014267011,
primary_027_rmse_c,True,0.07711063875284055,0.0771106387528405,
primary_027_coverage_c,True,0.6436,0.6436,
primary_027_coverage_naive,True,0.6554,0.6554,
primary_027_median_interval_width_log,True,0.15876524711379364,0.1587652471137937,
primary_027_directional_signal_rate,True,0.024,0.024,
primary_027_median_cross_ratio,True,0.9071804488295825,0.9071804488295824,
primary_027_max_abs_score_residual_sum,True,3.1590730031894054e-11,3.1590730031894054e-11,
primary_028_successful,True,5000,5000,
primary_028_failed,True,0,0,
primary_028_median_HR_c,True,0.9076564186000596,0.9076564186000596,
primary_028_median_HR_naive,True,0.9058052126260778,0.9058052126260778,
primary_028_median_HR_o,True,1.0005377873950947,1.0005377873950947,
primary_028_bias_logHR_c,True,0.06576269624221459,0.0657626962422145,
primary_028_median_HR_percent_error_c,True,6.783108070595254,6.783108070595266,
primary_028_empirical_SE,True,0.012654335992882565,0.0126543359928825,
primary_028_avg_robust_SE,True,0.01280730569496369,0.0128073056949637,
primary_028_avg_model_SE,True,0.018077140115915602,0.0180771401159156,
primary_028_rmse_c,True,0.06696889136026267,0.0669688913602626,
primary_028_coverage_c,True,0.0004,0.0004,
primary_028_coverage_naive,True,0.001,0.001,
primary_028_median_interval_width_log,True,0.050201497558451255,0.0502014975584513,
primary_028_directional_signal_rate,True,0.0232,0.0232,
primary_028_median_cross_ratio,True,0.9069842750532671,0.906984275053267,
primary_028_max_abs_score_residual_sum,True,3.0415776564041153e-09,3.0415776564041153e-09,
primary_029_successful,True,5000,5000,
primary_029_failed,True,0,0,
primary_029_median_HR_c,True,0.9330911113567939,0.933091111356794,
primary_029_median_HR_naive,True,0.933913565199842,0.933913565199842,
primary_029_median_HR_o,True,0.9325269542371049,0.9325269542371049,
primary_029_bias_logHR_c,True,-0.06884254565545066,-0.0688425456554507,
primary_029_median_HR_percent_error_c,True,-6.69088886432061,-6.69088886432061,
primary_029_empirical_SE,True,0.039330445448754546,0.0393304454487545,
primary_029_avg_robust_SE,True,0.040065618940846016,0.040065618940846,
primary_029_avg_model_SE,True,0.056672918110640715,0.0566729181106407,
primary_029_rmse_c,True,0.0792834828620213,0.0792834828620213,
primary_029_coverage_c,True,0.597,0.597,
primary_029_coverage_naive,True,0.601,0.601,
primary_029_median_interval_width_log,True,0.15704584701551605,0.1570458470155163,
primary_029_directional_signal_rate,True,0.3172,0.3172,
primary_029_median_cross_ratio,True,1.0012408664663843,1.0012408664663843,
primary_029_max_abs_score_residual_sum,True,3.2645885994497797e-11,3.2645885994497797e-11,
primary_030_successful,True,5000,5000,
primary_030_failed,True,0,0,
primary_030_median_HR_c,True,0.933819396833377,0.9338193968333768,
primary_030_median_HR_naive,True,0.9346636304626887,0.9346636304626889,
primary_030_median_HR_o,True,0.9334038344743547,0.9334038344743548,
primary_030_bias_logHR_c,True,-0.06870579521264131,-0.0687057952126413,
primary_030_median_HR_percent_error_c,True,-6.6180603166623,-6.61806031666231,
primary_030_empirical_SE,True,0.012712940137569184,0.0127129401375691,
primary_030_avg_robust_SE,True,0.01266439366081056,0.0126643936608106,
primary_030_avg_model_SE,True,0.017903946605586182,0.0179039466055862,
primary_030_rmse_c,True,0.06987183136982625,0.0698718313698262,
primary_030_coverage_c,True,0.0002,0.0002,
primary_030_coverage_naive,True,0.0002,0.0002,
primary_030_median_interval_width_log,True,0.049644711765007274,0.0496447117650074,
primary_030_directional_signal_rate,True,0.9968,0.9968,
primary_030_median_cross_ratio,True,1.0002164763481252,1.0002164763481252,
primary_030_max_abs_score_residual_sum,True,3.0497417924379992e-09,3.0497417924379992e-09,
primary_031_successful,True,5000,5000,
primary_031_failed,True,0,0,
primary_031_median_HR_c,True,0.8512491600559449,0.8512491600559449,
primary_031_median_HR_naive,True,0.8502401337852166,0.8502401337852166,
primary_031_median_HR_o,True,0.9373643222370567,0.9373643222370563,
primary_031_bias_logHR_c,True,0.0020633969094923615,0.0020633969094923,
primary_031_median_HR_percent_error_c,True,0.1469600065817514,0.1469600065817514,
primary_031_empirical_SE,True,0.04095575116177265,0.0409557511617726,
primary_031_avg_robust_SE,True,0.04097846457331493,0.0409784645733149,
primary_031_avg_model_SE,True,0.05784253219627906,0.0578425321962791,
primary_031_rmse_c,True,0.04100360575998774,0.0410036057599877,
primary_031_coverage_c,True,0.951,0.951,
primary_031_coverage_naive,True,0.9494,0.9494,
primary_031_median_interval_width_log,True,0.16058516331976438,0.1605851633197644,
primary_031_directional_signal_rate,True,0.2906,0.2906,
primary_031_median_cross_ratio,True,0.9079635678053728,0.907963567805373,
primary_031_max_abs_score_residual_sum,True,2.964384293591138e-11,2.964384293591138e-11,
primary_032_successful,True,5000,5000,
primary_032_failed,True,0,0,
primary_032_median_HR_c,True,0.8517994073565551,0.8517994073565551,
primary_032_median_HR_naive,True,0.850669257267018,0.850669257267018,
primary_032_median_HR_o,True,0.9376832107352038,0.9376832107352038,
primary_032_bias_logHR_c,True,0.002042688904664156,0.0020426889046641,
primary_032_median_HR_percent_error_c,True,0.21169498312413523,0.2116949831241352,
primary_032_empirical_SE,True,0.013145859201612372,0.0131458592016123,
primary_032_avg_robust_SE,True,0.012953538137309673,0.0129535381373097,
primary_032_avg_model_SE,True,0.0182735943087471,0.0182735943087471,
primary_032_rmse_c,True,0.013302316692479735,0.0133023166924797,
primary_032_coverage_c,True,0.942,0.942,
primary_032_coverage_naive,True,0.9418,0.9418,
primary_032_median_interval_width_log,True,0.050777432831789135,0.0507774328317893,
primary_032_directional_signal_rate,True,0.9934,0.9934,
primary_032_median_cross_ratio,True,0.9084749275760057,0.9084749275760058,
primary_032_max_abs_score_residual_sum,True,3.007464499660273e-09,3.007464499660273e-09,
primary_033_successful,True,5000,5000,
primary_033_failed,True,0,0,
primary_033_median_HR_c,True,0.9037247839417625,0.9037247839417626,
primary_033_median_HR_naive,True,0.9049682179881505,0.9049682179881504,
primary_033_median_HR_o,True,0.9025466195838395,0.9025466195838396,
primary_033_bias_logHR_c,True,-0.10182853048188267,-0.1018285304818827,
primary_033_median_HR_percent_error_c,True,-9.627521605823752,-9.62752160582374,
primary_033_empirical_SE,True,0.0400100483057141,0.0400100483057141,
primary_033_avg_robust_SE,True,0.04044067275373723,0.0404406727537372,
primary_033_avg_model_SE,True,0.05718638784176514,0.0571863878417651,
primary_033_rmse_c,True,0.10940536287007233,0.1094053628700723,
primary_033_coverage_c,True,0.2872,0.2872,
primary_033_coverage_naive,True,0.2932,0.2932,
primary_033_median_interval_width_log,True,0.15853863030417653,0.1585386303041766,
primary_033_directional_signal_rate,True,0.587,0.587,
primary_033_median_cross_ratio,True,1.0010114308545313,1.0010114308545313,
primary_033_max_abs_score_residual_sum,True,3.270628212703741e-11,3.270628212703741e-11,
primary_034_successful,True,5000,5000,
primary_034_failed,True,0,0,
primary_034_median_HR_c,True,0.903361215602515,0.903361215602515,
primary_034_median_HR_naive,True,0.9045853583079431,0.9045853583079432,
primary_034_median_HR_o,True,0.903230624596358,0.903230624596358,
primary_034_bias_logHR_c,True,-0.10165426794049684,-0.1016542679404968,
primary_034_median_HR_percent_error_c,True,-9.663878439748498,-9.663878439748498,
primary_034_empirical_SE,True,0.012679721118738517,0.0126797211187385,
primary_034_avg_robust_SE,True,0.012783499237599827,0.0127834992375998,
primary_034_avg_model_SE,True,0.018065961909667395,0.0180659619096674,
primary_034_rmse_c,True,0.10244185357119313,0.1024418535711931,
primary_034_coverage_c,True,0.0,0.0,
primary_034_coverage_naive,True,0.0,0.0,
primary_034_median_interval_width_log,True,0.05010906617444333,0.0501090661744434,
primary_034_directional_signal_rate,True,1.0,1.0,
primary_034_median_cross_ratio,True,0.9998351270855061,0.999835127085506,
primary_034_max_abs_score_residual_sum,True,3.1108982057048702e-09,3.1108982057048702e-09,
primary_035_successful,True,5000,5000,
primary_035_failed,True,0,0,
primary_035_median_HR_c,True,0.827939790527348,0.827939790527348,
primary_035_median_HR_naive,True,0.8275007959142444,0.8275007959142444,
primary_035_median_HR_o,True,0.9108988562759803,0.9108988562759804,
primary_035_bias_logHR_c,True,-0.02622953683034275,-0.0262295368303427,
primary_035_median_HR_percent_error_c,True,-2.595318761488467,-2.595318761488467,
primary_035_empirical_SE,True,0.041035638208837634,0.0410356382088376,
primary_035_avg_robust_SE,True,0.0413946593610885,0.0413946593610885,
primary_035_avg_model_SE,True,0.058405832291055684,0.0584058322910557,
primary_035_rmse_c,True,0.048698823608176414,0.0486988236081764,
primary_035_coverage_c,True,0.9064,0.9064,
primary_035_coverage_naive,True,0.9052,0.9052,
primary_035_median_interval_width_log,True,0.1622639409015,0.1622639409015003,
primary_035_directional_signal_rate,True,0.5286,0.5286,
primary_035_median_cross_ratio,True,0.9091428155119791,0.909142815511979,
primary_035_max_abs_score_residual_sum,True,3.04840597209477e-11,3.04840597209477e-11,
primary_036_successful,True,5000,5000,
primary_036_failed,True,0,0,
primary_036_median_HR_c,True,0.8284209355876645,0.8284209355876645,
primary_036_median_HR_naive,True,0.8279790116296757,0.8279790116296757,
primary_036_median_HR_o,True,0.9114507182193763,0.9114507182193764,
primary_036_bias_logHR_c,True,-0.025965862441645372,-0.0259658624416454,
primary_036_median_HR_percent_error_c,True,-2.5387134602747623,-2.5387134602747623,
primary_036_empirical_SE,True,0.01299833667802147,0.0129983366780214,
primary_036_avg_robust_SE,True,0.013080770348701537,0.0130807703487015,
primary_036_avg_model_SE,True,0.01844678260277987,0.0184467826027799,
primary_036_rmse_c,True,0.029037027695381787,0.0290370276953818,
primary_036_coverage_c,True,0.4974,0.4974,
primary_036_coverage_naive,True,0.4774,0.4774,
primary_036_median_interval_width_log,True,0.05127850302730487,0.0512785030273049,
primary_036_directional_signal_rate,True,1.0,1.0,
primary_036_median_cross_ratio,True,0.9087039662342009,0.9087039662342008,
primary_036_max_abs_score_residual_sum,True,2.973735035993741e-09,2.973735035993741e-09,
primary_102_successful,True,2000,2000,
primary_102_failed,True,0,0,
primary_102_median_HR_c,True,0.9998391623893422,0.999839162389342,
primary_102_median_HR_naive,True,1.000067954621222,1.000067954621222,
primary_102_median_HR_o,True,0.9990486604570873,0.9990486604570872,
primary_102_bias_logHR_c,True,-0.0007407873343805435,-0.0007407873343805,
primary_102_median_HR_percent_error_c,True,-0.016083761065777136,-0.0160837610657882,
primary_102_empirical_SE,True,0.048586499358847034,0.048586499358847,
primary_102_avg_robust_SE,True,0.0471529969007334,0.0471529969007334,
primary_102_avg_model_SE,True,0.0666885799902235,0.0666885799902235,
primary_102_rmse_c,True,0.0485799996074727,0.0485799996074727,
primary_102_coverage_c,True,0.9445,0.9445,
primary_102_coverage_naive,True,0.942,0.942,
primary_102_median_interval_width_log,True,0.18480712101247426,0.1848071210124744,
primary_102_directional_signal_rate,True,0.0265,0.0265,
primary_102_median_cross_ratio,True,1.001481993456415,1.001481993456415,
primary_102_max_abs_score_residual_sum,True,2.895919060108554e-10,2.895919060108554e-10,
primary_103_successful,True,2000,2000,
primary_103_failed,True,0,0,
primary_103_median_HR_c,True,0.850832611723311,0.850832611723311,
primary_103_median_HR_naive,True,0.8499720973974285,0.8499720973974285,
primary_103_median_HR_o,True,0.9999892656025964,0.9999892656025964,
primary_103_bias_logHR_c,True,0.0005782599279695377,0.0005782599279695,
primary_103_median_HR_percent_error_c,True,0.09795432038953657,0.0979543203895365,
primary_103_empirical_SE,True,0.049397246604008724,0.0493972466040087,
primary_103_avg_robust_SE,True,0.049372915668265495,0.0493729156682655,
primary_103_avg_model_SE,True,0.06951561631743723,0.0695156163174372,
primary_103_rmse_c,True,0.0493882811263514,0.0493882811263513,
primary_103_coverage_c,True,0.9495,0.9495,
primary_103_coverage_naive,True,0.952,0.952,
primary_103_median_interval_width_log,True,0.19347291456445515,0.1934729145644554,
primary_103_directional_signal_rate,True,0.028,0.028,
primary_103_median_cross_ratio,True,0.8509027939168594,0.8509027939168593,
primary_103_max_abs_score_residual_sum,True,2.839266599607981e-10,2.839266599607981e-10,
primary_104_successful,True,2000,2000,
primary_104_failed,True,0,0,
primary_104_median_HR_c,True,0.9056665940183102,0.9056665940183102,
primary_104_median_HR_naive,True,0.9085648739110839,0.9085648739110838,
primary_104_median_HR_o,True,0.9017135514067944,0.9017135514067944,
primary_104_bias_logHR_c,True,-0.10109600662342165,-0.1010960066234216,
primary_104_median_HR_percent_error_c,True,-9.433340598168982,-9.433340598168982,
primary_104_empirical_SE,True,0.05050793581771197,0.0505079358177119,
primary_104_avg_robust_SE,True,0.051222145709816334,0.0512221457098163,
primary_104_avg_model_SE,True,0.07226621058342256,0.0722662105834226,
primary_104_rmse_c,True,0.11300521496806572,0.1130052149680657,
primary_104_coverage_c,True,0.5085,0.5085,
primary_104_coverage_naive,True,0.5235,0.5235,
primary_104_median_interval_width_log,True,0.2007476958820893,0.2007476958820895,
primary_104_directional_signal_rate,True,0.9295,0.9295,
primary_104_median_cross_ratio,True,1.0035753879413394,1.0035753879413394,
primary_104_max_abs_score_residual_sum,True,2.6602720026858146e-10,2.6602720026858146e-10,
primary_105_successful,True,2000,2000,
primary_105_failed,True,0,0,
primary_105_median_HR_c,True,0.7660313387399604,0.7660313387399604,
primary_105_median_HR_naive,True,0.7685230933746954,0.7685230933746954,
primary_105_median_HR_o,True,0.9013755838274407,0.9013755838274408,
primary_105_bias_logHR_c,True,-0.10229044895481923,-0.1022904489548192,
primary_105_median_HR_percent_error_c,True,-9.878666030592889,-9.878666030592887,
primary_105_empirical_SE,True,0.05420242076949873,0.0542024207694987,
primary_105_avg_robust_SE,True,0.05371231206673295,0.0537123120667329,
primary_105_avg_model_SE,True,0.07543913836443517,0.0754391383644352,
primary_105_rmse_c,True,0.11575737304139044,0.1157573730413904,
primary_105_coverage_c,True,0.511,0.511,
primary_105_coverage_naive,True,0.522,0.522,
primary_105_median_interval_width_log,True,0.21053408757108855,0.2105340875710888,
primary_105_directional_signal_rate,True,0.9295,0.9295,
primary_105_median_cross_ratio,True,0.8519790888435625,0.8519790888435625,
primary_105_max_abs_score_residual_sum,True,2.4569857259848504e-10,2.4569857259848504e-10,
primary_106_successful,True,2000,2000,
primary_106_failed,True,0,0,
primary_106_median_HR_c,True,0.8630440240551505,0.8630440240551505,
primary_106_median_HR_naive,True,0.8670809834662613,0.8670809834662613,
primary_106_median_HR_o,True,0.8623700232124504,0.8623700232124504,
primary_106_bias_logHR_c,True,-0.14778119465077913,-0.1477811946507791,
primary_106_median_HR_percent_error_c,True,-13.695597594484955,-13.695597594484957,
primary_106_empirical_SE,True,0.052471109542077926,0.0524711095420779,
primary_106_avg_robust_SE,True,0.05301709181373082,0.0530170918137308,
primary_106_avg_model_SE,True,0.0747168431871025,0.0747168431871025,
primary_106_rmse_c,True,0.1568155675317981,0.1568155675317981,
primary_106_coverage_c,True,0.196,0.196,
primary_106_coverage_naive,True,0.2175,0.2175,
primary_106_median_interval_width_log,True,0.20781290161539895,0.2078129016153991,
primary_106_directional_signal_rate,True,0.998,0.998,
primary_106_median_cross_ratio,True,1.0009382031602323,1.0009382031602323,
primary_106_max_abs_score_residual_sum,True,2.5759705479799777e-10,2.5759705479799777e-10,
primary_107_successful,True,2000,2000,
primary_107_failed,True,0,0,
primary_107_median_HR_c,True,0.7334816237009836,0.7334816237009836,
primary_107_median_HR_naive,True,0.737335433771457,0.737335433771457,
primary_107_median_HR_o,True,0.8626384604697825,0.8626384604697825,
primary_107_bias_logHR_c,True,-0.14756887634697047,-0.1475688763469705,
primary_107_median_HR_percent_error_c,True,-13.708044270472518,-13.708044270472518,
primary_107_empirical_SE,True,0.05371380086070209,0.053713800860702,
primary_107_avg_robust_SE,True,0.05564456449932939,0.0556445644993294,
primary_107_avg_model_SE,True,0.07808848805618648,0.0780884880561865,
primary_107_rmse_c,True,0.15703599295387402,0.157035992953874,
primary_107_coverage_c,True,0.229,0.229,
primary_107_coverage_naive,True,0.246,0.246,
primary_107_median_interval_width_log,True,0.21805081504201645,0.2180508150420166,
primary_107_directional_signal_rate,True,0.998,0.998,
primary_107_median_cross_ratio,True,0.8500028028480555,0.8500028028480555,
primary_107_max_abs_score_residual_sum,True,2.2886581518832827e-10,2.2886581518832827e-10,
primary_108_successful,True,2000,2000,
primary_108_failed,True,0,0,
primary_108_median_HR_c,True,0.9997076338953752,0.9997076338953752,
primary_108_median_HR_naive,True,1.0003676934745207,1.0003676934745207,
primary_108_median_HR_o,True,1.0003307932250924,1.0003307932250924,
primary_108_bias_logHR_c,True,-0.00028652896405660666,-0.0002865289640566,
primary_108_median_HR_percent_error_c,True,-0.029236610462479717,-0.0292366104624797,
primary_108_empirical_SE,True,0.04758808611977121,0.0475880861197712,
primary_108_avg_robust_SE,True,0.046730120941736134,0.0467301209417361,
primary_108_avg_model_SE,True,0.06609169754448274,0.0660916975444827,
primary_108_rmse_c,True,0.04757705041739907,0.0475770504173991,
primary_108_coverage_c,True,0.9495,0.9495,
primary_108_coverage_naive,True,0.946,0.946,
primary_108_median_interval_width_log,True,0.18312175695856214,0.1831217569585624,
primary_108_directional_signal_rate,True,0.026,0.026,
primary_108_median_cross_ratio,True,0.9998471127621068,0.9998471127621068,
primary_108_max_abs_score_residual_sum,True,2.985158786827924e-10,2.985158786827924e-10,
primary_109_successful,True,2000,2000,
primary_109_failed,True,0,0,
primary_109_median_HR_c,True,0.8805685780505147,0.8805685780505147,
primary_109_median_HR_naive,True,0.8792966382679075,0.8792966382679075,
primary_109_median_HR_o,True,0.9996637296941593,0.9996637296941592,
primary_109_bias_logHR_c,True,0.035919958248469254,0.0359199582484692,
primary_109_median_HR_percent_error_c,True,3.596303300060555,3.596303300060555,
primary_109_empirical_SE,True,0.04976650214190054,0.0497665021419005,
primary_109_avg_robust_SE,True,0.0486623202300516,0.0486623202300516,
primary_109_avg_model_SE,True,0.0686191435639498,0.0686191435639498,
primary_109_rmse_c,True,0.061365379357124855,0.0613653793571248,
primary_109_coverage_c,True,0.8785,0.8785,
primary_109_coverage_naive,True,0.8825,0.8825,
primary_109_median_interval_width_log,True,0.19072120843121432,0.1907212084312144,
primary_109_directional_signal_rate,True,0.027,0.027,
primary_109_median_cross_ratio,True,0.8819116995631857,0.8819116995631856,
primary_109_max_abs_score_residual_sum,True,2.905311546896882e-10,2.905311546896882e-10,
primary_110_successful,True,2000,2000,
primary_110_failed,True,0,0,
primary_110_median_HR_c,True,0.923386739769616,0.923386739769616,
primary_110_median_HR_naive,True,0.9252743261616694,0.9252743261616694,
primary_110_median_HR_o,True,0.923943508118579,0.923943508118579,
primary_110_bias_logHR_c,True,-0.08020271024771586,-0.0802027102477159,
primary_110_median_HR_percent_error_c,True,-7.661326023038395,-7.661326023038406,
primary_110_empirical_SE,True,0.048679248364446634,0.0486792483644466,
primary_110_avg_robust_SE,True,0.050627783034555715,0.0506277830345557,
primary_110_avg_model_SE,True,0.07148150119077679,0.0714815011907768,
primary_110_rmse_c,True,0.09381342717221179,0.0938134271722118,
primary_110_coverage_c,True,0.658,0.658,
primary_110_coverage_naive,True,0.6575,0.6575,
primary_110_median_interval_width_log,True,0.1984141799990472,0.1984141799990474,
primary_110_directional_signal_rate,True,0.7535,0.7535,
primary_110_median_cross_ratio,True,0.9982319453643025,0.9982319453643024,
primary_110_max_abs_score_residual_sum,True,2.6406699049630333e-10,2.6406699049630333e-10,
primary_111_successful,True,2000,2000,
primary_111_failed,True,0,0,
primary_111_median_HR_c,True,0.8130017932075909,0.8130017932075909,
primary_111_median_HR_naive,True,0.8125655754606618,0.8125655754606618,
primary_111_median_HR_o,True,0.9237578256404324,0.9237578256404324,
primary_111_bias_logHR_c,True,-0.046192564275077466,-0.0461925642750775,
primary_111_median_HR_percent_error_c,True,-4.352730210871655,-4.352730210871655,
primary_111_empirical_SE,True,0.051989339643341966,0.0519893396433419,
primary_111_avg_robust_SE,True,0.05278207602123467,0.0527820760212347,
primary_111_avg_model_SE,True,0.0743013261865832,0.0743013261865832,
primary_111_rmse_c,True,0.06953627100398509,0.0695362710039851,
primary_111_coverage_c,True,0.863,0.863,
primary_111_coverage_naive,True,0.8595,0.8595,
primary_111_median_interval_width_log,True,0.206860317272059,0.2068603172720591,
primary_111_directional_signal_rate,True,0.752,0.752,
primary_111_median_cross_ratio,True,0.8796107815052423,0.8796107815052423,
primary_111_max_abs_score_residual_sum,True,2.5288215965701966e-10,2.5288215965701966e-10,
primary_112_successful,True,2000,2000,
primary_112_failed,True,0,0,
primary_112_median_HR_c,True,0.8915284415565188,0.8915284415565188,
primary_112_median_HR_naive,True,0.8936079136702704,0.8936079136702704,
primary_112_median_HR_o,True,0.8918605502502327,0.8918605502502327,
primary_112_bias_logHR_c,True,-0.11620588643270506,-0.116205886432705,
primary_112_median_HR_percent_error_c,True,-10.847155844348123,-10.847155844348125,
primary_112_empirical_SE,True,0.0545284419422461,0.0545284419422461,
primary_112_avg_robust_SE,True,0.052336641112027425,0.0523366411120274,
primary_112_avg_model_SE,True,0.07384409320575458,0.0738440932057546,
primary_112_rmse_c,True,0.1283575955943758,0.1283575955943758,
primary_112_coverage_c,True,0.3965,0.3965,
primary_112_coverage_naive,True,0.4045,0.4045,
primary_112_median_interval_width_log,True,0.2052099792234819,0.2052099792234819,
primary_112_directional_signal_rate,True,0.953,0.953,
primary_112_median_cross_ratio,True,0.9982482578252958,0.9982482578252958,
primary_112_max_abs_score_residual_sum,True,2.508819818558549e-10,2.508819818558549e-10,
primary_113_successful,True,2000,2000,
primary_113_failed,True,0,0,
primary_113_median_HR_c,True,0.7844444960564084,0.7844444960564084,
primary_113_median_HR_naive,True,0.7851124047813658,0.7851124047813658,
primary_113_median_HR_o,True,0.8900520049828355,0.8900520049828355,
primary_113_bias_logHR_c,True,-0.08072702990956301,-0.080727029909563,
primary_113_median_HR_percent_error_c,True,-7.71241222865783,-7.71241222865783,
primary_113_empirical_SE,True,0.054374385966561474,0.0543743859665614,
primary_113_avg_robust_SE,True,0.05460246654678119,0.0546024665467812,
primary_113_avg_model_SE,True,0.07680095762701482,0.0768009576270148,
primary_113_rmse_c,True,0.09732393806425764,0.0973239380642576,
primary_113_coverage_c,True,0.7,0.7,
primary_113_coverage_naive,True,0.694,0.694,
primary_113_median_interval_width_log,True,0.21389407483263773,0.2138940748326379,
primary_113_directional_signal_rate,True,0.9595,0.9595,
primary_113_median_cross_ratio,True,0.8813748552709986,0.8813748552709986,
primary_113_max_abs_score_residual_sum,True,2.4639934537162844e-10,2.4639934537162844e-10,
primary_114_successful,True,2000,2000,
primary_114_failed,True,0,0,
primary_114_median_HR_c,True,1.0007894525838568,1.0007894525838568,
primary_114_median_HR_naive,True,1.0009468375796016,1.0009468375796016,
primary_114_median_HR_o,True,1.001993240076776,1.001993240076776,
primary_114_bias_logHR_c,True,0.0005485447415022405,0.0005485447415022,
primary_114_median_HR_percent_error_c,True,0.07894525838567645,0.0789452583856764,
primary_114_empirical_SE,True,0.046546233439765876,0.0465462334397659,
primary_114_avg_robust_SE,True,0.04698754548751321,0.0469875454875132,
primary_114_avg_model_SE,True,0.0664516716456555,0.0664516716456555,
primary_114_rmse_c,True,0.04653782840699482,0.0465378284069948,
primary_114_coverage_c,True,0.9525,0.9525,
primary_114_coverage_naive,True,0.953,0.953,
primary_114_median_interval_width_log,True,0.18419649402687888,0.1841964940268789,
primary_114_directional_signal_rate,True,0.025,0.025,
primary_114_median_cross_ratio,True,0.9997229141790602,0.9997229141790602,
primary_114_max_abs_score_residual_sum,True,2.8184121703134224e-10,2.8184121703134224e-10,
primary_115_successful,True,2000,2000,
primary_115_failed,True,0,0,
primary_115_median_HR_c,True,0.9088954898965858,0.9088954898965858,
primary_115_median_HR_naive,True,0.907277968278362,0.907277968278362,
primary_115_median_HR_o,True,1.0000366789880177,1.0000366789880175,
primary_115_bias_logHR_c,True,0.06696685213226929,0.0669668521322692,
primary_115_median_HR_percent_error_c,True,6.928881164304208,6.928881164304208,
primary_115_empirical_SE,True,0.04823109514593658,0.0482310951459365,
primary_115_avg_robust_SE,True,0.04901654712239043,0.0490165471223904,
primary_115_avg_model_SE,True,0.06904653802721548,0.0690465380272155,
primary_115_rmse_c,True,0.08252051080920499,0.0825205108092049,
primary_115_coverage_c,True,0.7345,0.7345,
primary_115_coverage_naive,True,0.747,0.747,
primary_115_median_interval_width_log,True,0.1920977327761192,0.1920977327761194,
primary_115_directional_signal_rate,True,0.0305,0.0305,
primary_115_median_cross_ratio,True,0.9089497821596764,0.9089497821596764,
primary_115_max_abs_score_residual_sum,True,2.623732342499352e-10,2.623732342499352e-10,
primary_116_successful,True,2000,2000,
primary_116_failed,True,0,0,
primary_116_median_HR_c,True,0.9417452328692062,0.9417452328692062,
primary_116_median_HR_naive,True,0.9424867426843926,0.9424867426843926,
primary_116_median_HR_o,True,0.941749784764115,0.9417497847641148,
primary_116_bias_logHR_c,True,-0.06004413505476035,-0.0600441350547603,
primary_116_median_HR_percent_error_c,True,-5.8254767130793805,-5.8254767130793805,
primary_116_empirical_SE,True,0.050938491852248004,0.050938491852248,
primary_116_avg_robust_SE,True,0.05095580702818133,0.0509558070281813,
primary_116_avg_model_SE,True,0.07190430412427398,0.071904304124274,
primary_116_rmse_c,True,0.07873201852918382,0.0787320185291838,
primary_116_coverage_c,True,0.778,0.778,
primary_116_coverage_naive,True,0.7785,0.7785,
primary_116_median_interval_width_log,True,0.19965331476881096,0.1996533147688109,
primary_116_directional_signal_rate,True,0.5055,0.5055,
primary_116_median_cross_ratio,True,1.0014227143291252,1.0014227143291252,
primary_116_max_abs_score_residual_sum,True,2.4093438355521357e-10,2.4093438355521357e-10,
primary_117_successful,True,2000,2000,
primary_117_failed,True,0,0,
primary_117_median_HR_c,True,0.857125413521639,0.857125413521639,
primary_117_median_HR_naive,True,0.8556698153726108,0.8556698153726108,
primary_117_median_HR_o,True,0.9411226615983628,0.9411226615983628,
primary_117_bias_logHR_c,True,0.007819469377353602,0.0078194693773535,
primary_117_median_HR_percent_error_c,True,0.8382839437222328,0.8382839437222328,
primary_117_empirical_SE,True,0.05419586740381493,0.0541958674038149,
primary_117_avg_robust_SE,True,0.05313172934397771,0.0531317293439777,
primary_117_avg_model_SE,True,0.07467868821813715,0.0746786882181372,
primary_117_rmse_c,True,0.054743653047393856,0.0547436530473938,
primary_117_coverage_c,True,0.9425,0.9425,
primary_117_coverage_naive,True,0.942,0.942,
primary_117_median_interval_width_log,True,0.20828187454152924,0.2082818745415294,
primary_117_directional_signal_rate,True,0.5185,0.5185,
primary_117_median_cross_ratio,True,0.9104667706898049,0.9104667706898047,
primary_117_max_abs_score_residual_sum,True,2.2824231393769878e-10,2.2824231393769878e-10,
primary_118_successful,True,2000,2000,
primary_118_failed,True,0,0,
primary_118_median_HR_c,True,0.9175404499959572,0.9175404499959572,
primary_118_median_HR_naive,True,0.9188650533424663,0.9188650533424664,
primary_118_median_HR_o,True,0.9154394546691107,0.9154394546691108,
primary_118_bias_logHR_c,True,-0.08727600798086896,-0.0872760079808689,
primary_118_median_HR_percent_error_c,True,-8.245955000404281,-8.245955000404281,
primary_118_empirical_SE,True,0.05188603169924561,0.0518860316992456,
primary_118_avg_robust_SE,True,0.05270206744102567,0.0527020674410257,
primary_118_avg_model_SE,True,0.07429244733312804,0.074292447333128,
primary_118_rmse_c,True,0.10152790638257579,0.1015279063825758,
primary_118_coverage_c,True,0.6335,0.6335,
primary_118_coverage_naive,True,0.633,0.633,
primary_118_median_interval_width_log,True,0.20645428009599784,0.2064542800959979,
