combo,dataset_id,beta_python,se_python,score_residual_sum,beta_r,se_r,abs_beta_difference,abs_se_difference
2,27,-0.1564163717978717,0.040454889458064414,1.2354561818028742e-12,-0.156416371797869,0.0404548894580643,2.7200464103316335e-15,1.1102230246251565e-16
2,28,-0.11476803931814666,0.04033082609331418,1.0951239914902544e-12,-0.114768039144572,0.0403308260928828,1.7357466852718773e-10,4.313840951120085e-13
2,29,-0.11281641525879738,0.03981234457606017,8.872902412804251e-13,-0.112816415258798,0.0398123445760602,6.245004513516506e-16,2.7755575615628914e-17
2,30,-0.19344180042719722,0.03940345153151931,4.085620730620576e-13,-0.193441800427195,0.0394034515315194,2.220446049250313e-15,9.020562075079397e-17
2,31,-0.10405765040025382,0.040780482466782286,-2.0516921495072893e-13,-0.104057650316782,0.0407804824665937,8.347181279511062e-11,1.8858525852039065e-13
2,32,-0.12210232709195716,0.03959170014619038,-3.4283687000424834e-13,-0.122102327191846,0.0395917001516914,9.98888333159087e-11,5.5010232480334764e-12
2,33,-0.13315924453846023,0.040327809322054015,-1.8385293287792592e-13,-0.133159244538461,0.040327809322054,7.771561172376096e-16,1.3877787807814457e-17
2,34,-0.13860432559363417,0.04009759595021815,-5.933031843596837e-13,-0.138604330820718,0.0400975962264167,5.227083821335299e-09,2.761985501420483e-10
2,35,-0.15262545299258298,0.04014472692792593,-1.9539925233402755e-14,-0.152625692843389,0.0401447228459233,2.398508060219573e-07,4.082002631744519e-09
2,36,-0.1395751182438161,0.04002036836368153,5.666578317686799e-13,-0.139575118243815,0.0400203683636815,1.1102230246251565e-15,2.7755575615628914e-17
2,37,-0.04355856430747215,0.04065186891400138,4.2876813211023546e-13,-0.0435583844957517,0.0406518720264268,1.798117204507288e-07,3.112425414619757e-09
2,38,-0.08040142026893445,0.03985216589886386,-2.6414426201881724e-12,-0.0804014202709378,0.0398521658988675,2.0033558145726715e-12,3.642919299551295e-15
2,39,-0.10668014545999889,0.040209918978726944,-2.984279490192421e-13,-0.106680145476622,0.0402099189787553,1.662310566974412e-11,2.8359259385268842e-14
2,40,-0.14686297921162744,0.0402158079890446,-2.2115642650533118e-13,-0.146862979211624,0.0402158079890446,3.4416913763379853e-15,0.0
2,41,-0.15679781954950694,0.03983727509355955,-1.2505552149377763e-12,-0.156797819549508,0.0398372750935597,1.0547118733938987e-15,1.5265566588595902e-16
2,42,-0.07430084790587523,0.03981449305717767,-2.9243274468626623e-13,-0.0743008479536181,0.0398144930572541,4.7742879094592183e-11,7.642497745763421e-14
2,43,-0.18662114719642386,0.04030095508444177,-5.426770144367765e-13,-0.186621161462813,0.0403009559389457,1.4266389125605627e-08,8.545039259511e-10
2,44,-0.06272540314263127,0.04069770145948362,-2.1809221095736575e-12,-0.0627250296253742,0.0406977062404112,3.735172570684675e-07,4.780927577441307e-09
2,45,-0.14490812764866207,0.04042573681519282,-1.000088900582341e-12,-0.144908127230785,0.0404257368138745,4.178770662832676e-10,1.3183204528033343e-12
2,46,-0.16316653132878883,0.0398453839839016,-1.9628743075372768e-13,-0.163166531328787,0.0398453839839018,1.8318679906315083e-15,2.0122792321330962e-16
2,47,-0.08802577572443805,0.04003858184125086,-4.841682610390308e-13,-0.0880257757405014,0.0400385818412763,1.6063345098515924e-11,2.5444923945627806e-14
2,48,-0.1540596662319573,0.040203065712345755,6.894484982922222e-13,-0.154059666231959,0.0402030657123456,1.6930901125533637e-15,1.5265566588595902e-16
2,49,-0.10957825754184326,0.04059300770201533,-1.3677947663381929e-13,-0.109578469408849,0.0405930112717731,2.11867005731059e-07,3.569757774102289e-09
3,0,-0.2975894496628337,0.04178225027054364,3.135269821541442e-13,-0.297589475137889,0.0417822512221318,2.5475055343004982e-08,9.51588155495564e-10
3,1,-0.2127741831270116,0.04142565040832627,-6.759037773917953e-13,-0.212774183127012,0.0414256504083259,3.885780586188048e-16,3.677613769070831e-16
3,2,-0.2793399050468281,0.0410073205612268,1.900701818158268e-13,-0.279339912974242,0.0410073209262287,7.927413891994917e-09,3.6500189676269557e-10
3,3,-0.2709055566781386,0.040876483159158386,4.654054919228656e-13,-0.270905403517805,0.0408764861783835,1.531603335824805e-07,3.019225112976809e-09
3,4,-0.27653174532438923,0.0406022136387696,-1.5365486660812167e-13,-0.276532078273204,0.0406022096765579,3.329488147407744e-07,3.962211697627893e-09
3,5,-0.34332137400563223,0.041302856207848154,-5.044853423896711e-13,-0.343321566793423,0.0413028594146012,1.9278779078701902e-07,3.206753043660804e-09
3,6,-0.2925340897958857,0.04163412046383895,8.881784197001252e-15,-0.292533257017266,0.0416341283073672,8.32778619674901e-07,7.843528250506271e-09
3,7,-0.3173270488101765,0.04172788894343876,5.666578317686799e-13,-0.317327048810173,0.0417278889434386,3.497202527569243e-15,1.5959455978986625e-16
3,8,-0.3059319607154479,0.04151811580833326,4.68070027181966e-13,-0.305932550115949,0.0415181094655485,5.894005010720349e-07,6.342784762691789e-09
3,9,-0.2250459336777017,0.041080484258879814,-1.0347278589506459e-12,-0.225045933677703,0.0410804842588801,1.304512053934559e-15,2.8449465006019636e-16
